Date,Adj Close,Adj Close SMA5,SP_Ajclose,DJ_Ajclose,EG_Ajclose,EU_Price,OS_Price,SF_Price,USB_Price,PLT_Price,USDI_Price,GDX_Adj Close,USO_Adj Close,Target_Adj_Close,Target_Adj_5d,Target_Adj_30d
2013-09-12,127.669998,131.83399960000003,151.446274,15300.63965,34.5154,1.3299,108.74,50495,2.905,1445.2,81.491,24.28285,38.869999,127.82,131.75,130.46000700000002
2013-09-13,127.82,130.5680008,151.78686499999995,15376.05957,34.861542,1.3294,108.58,49410,2.89,1453.75,81.44800000000002,24.609308,38.849998,126.449997,127.959999,130.559998
2013-09-16,126.449997,129.0759994,152.665344,15494.78027,35.158234,1.3334,106.16,49832,2.862,1438.0,81.072,24.378866,38.110001,126.5,127.550003,129.770004
2013-09-17,126.5,128.0279984,153.346619,15529.73047,35.850525,1.3359,105.5,49401,2.849,1424.0,81.295,24.897364000000003,37.740002,132.009995,127.660004,129.600006
2013-09-18,132.009995,128.089998,155.12149,15676.94043,38.768013,1.3522,108.18,49577,2.692,1469.75,80.367,27.124969,38.68,131.75,128.78999299999998,126.949997
2013-09-19,131.75,128.9059984,154.861542,15636.54981,37.432888,1.3530000000000002,106.16,51750,2.752,1461.7,80.48,26.270414,38.080002,127.959999,127.790001,126.809998
2013-09-20,127.959999,128.9339982,153.778763,15451.08984,34.070353999999995,1.3524,104.68,49306,2.736,1431.15,80.54899999999998,24.734133,37.77,127.550003,128.970001,126.559998
2013-09-23,127.550003,129.1539994,153.06715400000004,15401.37988,33.328621000000005,1.3493,103.38,49393,2.701,1427.25,80.571,24.167629,37.27,127.660004,128.179993,127.199997
2013-09-24,127.660004,129.38600019999998,152.706863,15334.58984,33.081383,1.3474,103.37,49152,2.655,1428.2,80.69,24.081213,37.220001,128.78999299999998,124.589996,126.160004
2013-09-25,128.78999299999998,128.7419998,152.265503,15273.25977,33.427521,1.3526,102.3,49171,2.6260000000000003,1429.95,80.443,24.503691,36.880001,127.790001,127.18,124.279999
2013-09-26,127.790001,127.95,152.850998,15328.29981,33.031925,1.3489,102.88,48639,2.648,1415.05,80.638,24.110018,37.080002,128.970001,126.529999,123.870003
2013-09-27,128.970001,128.1520004,152.14840700000005,15258.24023,32.883583,1.3522,102.83,49680,2.628,1422.75,80.377,24.167629,36.959999,128.179993,127.639999,122.449997
2013-09-30,128.179993,128.27799839999997,151.337677,15129.669919999998,33.180279,1.3526,102.31,49148,2.615,1405.05,80.32300000000002,24.023598,36.849998,124.589996,127.400002,122.849998
2013-10-01,124.589996,127.66399679999999,152.535706,15191.7002,32.586890999999994,1.3526,101.64,47902,2.65,1386.25,80.25,23.437893,36.68,127.18,126.110001,124.269997
2013-10-03,127.18,127.34199819999999,150.986374,14996.48047,31.696804,1.3618,102.94,48653,2.605,1377.65,79.846,23.293867,37.139999,126.529999,124.269997,124.32
2013-10-04,126.529999,127.08999779999999,152.13038600000004,15072.580080000002,31.597908,1.3558,103.66,48197,2.645,1390.05,80.22,23.226654,37.310001,127.639999,122.599998,122.900002
2013-10-07,127.639999,126.82399740000001,150.815277,14936.24023,32.04295,1.3582,103.18,49630,2.63,1399.7,80.02600000000002,23.610727,37.139999,127.400002,122.830002,122.949997
2013-10-08,127.400002,126.66799920000001,149.058746,14776.53027,30.163889,1.3573,103.53,49952,2.638,1402.9,80.132,22.871387,37.310001,126.110001,123.730003,120.120003
2013-10-09,126.110001,126.9720002,149.166809,14802.98047,30.213337,1.3524,101.44,49009,2.661,1387.8,80.46600000000002,22.967407,36.549999,124.269997,123.540001,119.940002
2013-10-10,124.269997,126.38999960000001,152.382568,15126.07031,29.966091,1.352,102.88,48264,2.6830000000000003,1386.0,80.517,22.621744,37.099998,122.599998,127.419998,119.919998
2013-10-11,122.599998,125.60399939999999,153.364395,15237.11035,28.63097,1.3542,101.81,46891,2.6910000000000003,1373.1,80.452,22.132055,36.75,122.830002,126.849998,120.459999
2013-10-14,122.830002,124.64200000000001,153.976929,15301.25977,28.63097,1.3561,102.14,47374,2.74,1379.5,80.311,22.189667,36.869999,123.730003,126.980003,119.82
2013-10-15,123.730003,123.90800019999999,152.860001,15168.00977,28.680416,1.3523,100.95,47281,2.728,1380.1,80.561,22.81378,36.470001,123.540001,129.339996,119.459999
2013-10-16,123.540001,123.39400020000001,154.994797,15373.830080000002,27.988131,1.3535,102.12,47372,2.667,1402.05,80.563,22.352896,36.919998,127.419998,128.690002,120.699997
2013-10-17,127.419998,124.0240004,156.03067,15371.65039,30.658375,1.3676,100.72,48126,2.592,1431.55,79.718,23.524311,36.380001,126.849998,129.899994,117.580002
2013-10-18,126.849998,124.8740004,157.084564,15399.65039,30.163889,1.3685,100.75,48195,2.583,1439.0,79.727,23.409086,36.450001,126.980003,130.46000700000002,117.959999
2013-10-21,126.980003,125.7040006,157.093552,15392.2002,31.202316,1.3683,99.27,49178,2.6010000000000004,1435.9,79.751,23.937185,35.939999,129.339996,130.559998,119.959999
2013-10-22,129.339996,126.8259992,158.00337199999996,15467.66016,32.389091,1.3781,97.8,49884,2.511,1450.7,79.29,24.98378,35.41,128.690002,129.770004,118.300003
2013-10-23,128.690002,127.85599940000002,157.24671899999996,15413.330080000002,32.389091,1.3777,97.13,49760,2.498,1436.85,79.329,24.177231,34.950001,129.899994,129.600006,118.550003
2013-10-24,129.899994,128.3519986,157.76918,15509.20996,34.070353999999995,1.38,97.17,50107,2.52,1449.7,79.245,25.089396,34.990002000000004,130.46000700000002,126.949997,119.720001
2013-10-25,130.46000700000002,129.0740004,158.489792,15570.28027,34.36705,1.3805,97.97,49709,2.511,1454.1,79.24600000000002,25.27183,35.32,130.559998,126.809998,121.82
2013-10-28,130.559998,129.7899994,158.741989,15568.92969,35.454929,1.3784,98.54,49561,2.523,1468.7,79.306,25.483068,35.549999,129.770004,126.559998,120.860001
2013-10-29,129.770004,129.87600100000003,159.588699,15680.34961,34.020912,1.3746,97.77,49445,2.503,1459.45,79.67,24.753336,35.41,129.600006,127.199997,118.290001
2013-10-30,129.600006,130.0580018,158.796005,15618.75977,35.059341,1.3736,96.58,50028,2.5380000000000003,1465.0,79.837,25.185415,34.849998,126.949997,126.160004,119.379997
2013-11-01,126.949997,129.4680024,158.72401399999995,15615.54981,32.537445,1.3487,94.61,48675,2.62,1455.2,80.81,23.121037,34.130001,126.809998,124.279999,118.0
2013-11-04,126.809998,128.73800060000002,159.282471,15639.12012,33.575866999999995,1.3516,94.47,48257,2.603,1455.3,80.64,23.821966,34.040001000000004,126.559998,123.870003,119.290001
2013-11-05,126.559998,127.93800059999998,158.778,15618.21973,33.031925,1.3474,93.69,48159,2.67,1452.55,80.78699999999998,23.514708,33.669998,127.199997,122.449997,119.5
2013-11-06,127.199997,127.42399919999998,159.588699,15746.87988,34.070353999999995,1.3512,94.93,48649,2.644,1465.0,80.559,23.802761,34.189999,126.160004,122.849998,118.82
2013-11-07,126.160004,126.73599879999999,157.570953,15593.98047,32.240742,1.342,94.37,48440,2.602,1456.8,80.854,23.178644,33.970001,124.279999,124.269997,118.120003
2013-11-08,124.279999,126.2019992,159.696793,15761.78027,31.944054,1.3371,94.34,48144,2.7510000000000003,1445.4,81.387,23.313072,34.009998,123.870003,124.32,118.459999
2013-11-11,123.870003,125.6140002,159.723816,15783.09961,33.031925,1.3407,95.01,48373,2.768,1433.9,81.2,23.332272,34.259998,122.449997,122.900002,120.260002
2013-11-12,122.449997,124.792,159.399521,15750.669919999998,32.14185,1.3436,93.05,47750,2.774,1432.15,81.252,22.832985,33.639999,122.849998,122.949997,121.019997
2013-11-13,122.849998,123.9220002,160.678619,15821.62988,32.04295,1.3487,93.48,46677,2.716,1439.6,80.983,22.957806,33.900002,124.269997,120.120003,119.889999
2013-11-14,124.269997,123.54399880000001,161.480316,15876.21973,32.982479,1.3459,93.96,46961,2.693,1448.7,81.086,23.572317,33.93,124.32,119.940002,119.660004
2013-11-15,124.32,123.551999,162.18293799999995,15961.7002,32.339645000000004,1.3495,93.66,46741,2.7030000000000003,1441.1,80.898,23.169044,33.880001,122.900002,119.919998,119.790001
2013-11-18,122.900002,123.35799879999999,161.61541699999995,15976.01953,31.350664,1.3505,93.03,45335,2.6660000000000004,1412.8,80.82600000000002,22.727362,33.619999,122.949997,120.459999,120.93
2013-11-19,122.949997,123.4579988,161.26411399999995,15967.03027,31.40011,1.3539,93.3,45440,2.712,1418.1,80.744,22.746571,33.720001,120.120003,119.82,119.699997
2013-11-20,120.120003,122.91199979999999,160.75968899999995,15900.82031,30.163889,1.3439,93.33,44999,2.804,1394.7,81.172,21.94002,33.630001,119.940002,119.459999,119.190002
2013-11-21,119.940002,122.0460008,162.056793,16009.99023,29.916643,1.3482,95.28,45137,2.7880000000000003,1390.95,81.117,21.632767,34.169998,119.919998,120.699997,121.790001
2013-11-22,119.919998,121.1660004,162.867477,16064.76953,29.372705,1.3558,94.79,44547,2.744,1384.6,80.742,21.363913,34.040001000000004,120.459999,117.580002,122.290001
2013-11-25,120.459999,120.6779998,162.705353,16072.54004,29.916643,1.3516,94.18,44500,2.73,1390.95,80.96300000000002,21.315907,33.82,119.82,117.959999,120.959999
2013-11-26,119.82,120.0520004,162.750381,16072.79981,28.729864000000006,1.3572,93.5,44460,2.71,1376.95,80.638,20.797409,33.689999,119.459999,119.959999,120.949997
2013-11-27,119.459999,119.91999959999998,163.14671299999995,16097.330080000002,29.12546,1.3579,92.37,44179,2.739,1354.7,80.747,20.941437,33.189999,120.699997,118.300003,122.470001
2013-11-29,120.699997,120.0719986,163.038651,16086.41016,30.213337,1.359,92.79,44274,2.7460000000000004,1362.8,80.657,21.392719,33.459999,117.580002,118.550003,119.769997
2013-12-02,117.580002,119.60399939999999,162.61528,16008.76953,27.839785,1.3542,93.9,43012,2.797,1347.0,80.942,20.067675,33.68,117.959999,119.720001,121.32
2013-12-03,117.959999,119.10399939999999,161.912704,15914.62012,27.295845,1.359,96.9,42843,2.784,1358.8,80.618,19.750818,34.509998,119.959999,121.82,120.989998
2013-12-04,119.959999,119.1319992,161.894653,15889.76953,28.136478000000004,1.3594,97.29,43831,2.837,1364.5,80.628,20.374931,34.880001,118.300003,120.860001,121.290001
2013-12-05,118.300003,118.9,161.183075,15821.50977,27.295845,1.3668,97.43,43146,2.873,1361.1,80.241,19.846836,34.93,118.550003,118.290001,121.239998
2013-12-06,118.550003,118.4700012,162.984604,16020.2002,27.493641,1.3706,97.75,44052,2.857,1356.15,80.315,19.837233,35.049999,119.720001,119.379997,122.169998
2013-12-09,119.720001,118.898001,163.398926,16025.53027,28.284826,1.3739,97.19,44160,2.841,1369.5,80.14,20.365332,34.91,121.82,118.0,122.919998
2013-12-10,121.82,119.6700012,162.813446,15973.12988,29.521049,1.3761,98.65,45450,2.803,1387.85,79.964,21.152678,35.310001,120.860001,119.290001,124.360001
2013-12-11,120.860001,119.8500016,160.98490900000004,15843.53027,28.136478000000004,1.3786,97.43,45730,2.855,1383.6,79.89,20.346128,34.98,118.290001,119.5,124.43
2013-12-12,118.290001,119.8480012,160.45343,15739.42969,27.69143900000001,1.3755,97.52,44468,2.879,1364.15,80.208,20.173296,34.970001,119.379997,118.82,125.489998
2013-12-13,119.379997,120.01399999999998,160.435425,15755.36035,27.889233,1.3743,96.46,44776,2.866,1362.5,80.22,20.269314,34.639999,118.0,118.120003,127.150002
2014-01-02,118.0,119.6699998,165.662872,16441.34961,29.471601,1.3672,95.41,45348,2.991,1402.3,80.788,21.351316,34.23,119.290001,118.459999,127.400002
2014-01-03,119.290001,119.16400000000002,165.635696,16469.99023,29.076008,1.3588,94.17,45475,2.998,1412.45,80.955,21.157478,33.75,119.5,120.260002,126.269997
2014-01-06,119.5,118.89199980000001,165.155701,16425.09961,29.026562,1.3628,93.65,45370,2.958,1415.6,80.806,21.254395,33.57,118.82,121.019997,127.599998
2014-01-07,118.82,118.9979996,166.170044,16530.93945,29.12546,1.3616,93.94,44526,2.9410000000000003,1413.65,80.98,21.293163,33.580002,118.120003,119.889999,127.580002
2014-01-08,118.120003,118.7460008,166.206268,16462.74023,29.224356,1.3575,92.52,43869,2.991,1416.65,81.16199999999998,20.944258,33.16,118.459999,119.660004,128.990005
2014-01-09,118.459999,118.83800059999999,166.314957,16444.75977,28.43317,1.3609,92.32,44124,2.969,1418.9,81.135,20.614731,33.080002,120.260002,119.790001,129.21000700000002
2014-01-10,120.260002,119.03200080000002,166.767776,16437.05078,29.619947,1.367,92.85,44824,2.86,1437.35,80.75399999999998,21.331932,33.189999,121.019997,120.93,128.110001
2014-01-13,121.019997,119.33600020000002,164.548904,16257.94043,31.10342,1.3672,91.53,45118,2.829,1446.55,80.611,21.952213,32.810001,119.889999,119.699997,128.199997
2014-01-14,119.889999,119.55,166.342148,16373.86035,29.916643,1.3679,92.62,44941,2.873,1429.65,80.756,21.419161,33.040001000000004,119.660004,119.190002,130.28999299999998
2014-01-15,119.660004,119.85800019999999,167.238724,16481.93945,30.411133000000003,1.3605,94.35,44785,2.893,1430.2,81.14399999999998,21.700224,33.77,119.790001,121.790001,128.679993
2014-01-16,119.790001,120.1240006,167.021378,16417.00977,31.499008,1.362,94.12,44545,2.841,1432.2,81.021,21.92314,33.650002,120.93,122.290001,128.889999
2014-01-17,120.93,120.25800020000001,166.314957,16458.56055,33.031925,1.3541,94.1,45136,2.821,1454.85,81.362,22.611265,33.689999,119.699997,120.959999,130.169998
2014-01-21,119.699997,119.9940002,166.804001,16414.43945,32.982479,1.3561,94.99,44480,2.832,1455.55,81.226,22.96987,33.990002000000004,119.190002,120.949997,129.089996
2014-01-22,119.190002,119.85400080000002,166.912689,16373.33984,32.438538,1.3548,96.67,44338,2.867,1459.9,81.305,22.37866,34.560001,121.790001,122.470001,129.130005
2014-01-23,121.790001,120.28000019999999,165.54513500000004,16197.34961,32.685787,1.3695,97.35,44910,2.779,1460.65,80.525,22.989252,34.720001,122.290001,119.769997,129.860001
2014-01-24,122.290001,120.78000019999999,162.013046,15879.11035,32.685787,1.3678,96.91,44691,2.719,1430.15,80.541,22.940794,34.580002,120.959999,121.32,131.759995
2014-01-27,120.959999,120.78600000000002,161.216095,15837.87988,31.10342,1.3672,95.66,45214,2.75,1418.3,80.612,22.184822,34.23,120.949997,120.989998,132.21000700000002
2014-01-28,120.949997,121.03600000000002,162.176102,15928.55957,31.44956,1.3669,97.17,44169,2.752,1411.3,80.657,22.679111,34.689999,122.470001,121.290001,133.100006
2014-01-29,122.470001,121.6919998,160.61836200000005,15738.79004,32.831142,1.3663,97.45,44405,2.679,1416.1,80.581,23.270317,34.73,119.769997,121.239998,131.639999
2014-01-30,119.769997,121.28799899999999,162.32103,15848.61035,31.593164,1.3556,98.03,43220,2.697,1385.3,81.193,22.766338,34.950001,121.32,122.169998,130.619995
2014-02-03,121.32,121.09399879999998,157.738373,15372.79981,31.197012,1.3525,96.66,43858,2.577,1387.1,81.11,22.582191,34.52,120.989998,122.919998,128.089996
2014-02-04,120.989998,121.0999986,158.843277,15445.24023,31.74172,1.3519,97.73,43557,2.631,1375.65,81.22399999999998,22.863256,34.740002000000004,121.290001,124.360001,127.860001
2014-02-05,121.290001,121.16799940000001,158.64404299999995,15440.23047,30.553267,1.3533,97.3,44392,2.669,1383.45,81.12899999999998,22.494963,34.709999,121.239998,124.43,128.470001
2014-02-06,121.239998,120.92199879999998,160.73611499999996,15628.53027,30.553267,1.359,97.95,44413,2.702,1376.75,81.002,22.475584,34.900002,122.169998,125.489998,126.18
2014-02-07,122.169998,121.401999,162.728561,15794.080080000002,31.642685,1.3635,100.17,44369,2.684,1384.3,80.758,23.173399,35.639999,122.919998,127.150002,126.410004
2014-02-10,122.919998,121.7219986,163.02740500000004,15801.79004,33.425373,1.3647,99.97,44670,2.669,1386.0,80.727,23.939062,35.630001,124.360001,127.400002,125.410004
2014-02-11,124.360001,122.3959992,164.811554,15994.76953,34.564312,1.3639,100.39,44700,2.7260000000000004,1387.35,80.704,24.859795,35.639999,124.43,126.269997,124.589996
2014-02-12,124.43,123.023999,164.893066,15963.94043,33.375851000000004,1.3594,100.28,44839,2.763,1404.95,80.741,24.006905,35.799999,125.489998,127.599998,124.559998
2014-02-13,125.489998,123.873999,165.74435400000004,16027.58984,35.158539000000005,1.3681,100.37,44922,2.734,1414.45,80.378,25.073017,35.869999,127.150002,127.580002,123.610001
2014-02-14,127.150002,124.8699998,166.65910300000004,16154.38965,35.307098,1.3693,100.38,46613,2.745,1427.9,80.179,25.538229,35.91,127.400002,128.990005,123.389999
2014-02-18,127.400002,125.76600060000001,166.858337,16130.40039,35.85180300000001,1.3758,103.16,48023,2.709,1422.5,80.046,25.64484,36.66,126.269997,129.21000700000002,124.32
2014-02-19,126.269997,126.14799980000001,165.753448,16040.55957,34.861427,1.3733,103.38,47787,2.739,1415.2,80.186,24.84041,36.900002,127.599998,128.110001,123.919998
2014-02-20,127.599998,126.78199939999999,166.731537,16133.23047,36.099403,1.3718,102.92,47486,2.752,1416.8,80.316,25.848370000000006,36.880001,127.580002,128.199997,125.57
2014-02-21,127.580002,127.2000002,166.541351,16103.29981,35.455654,1.374,102.31,47467,2.732,1428.8,80.27,25.712685,36.689999,128.990005,130.28999299999998,124.910004
2014-02-24,128.990005,127.56800080000001,167.465149,16207.13965,34.762383,1.3735,102.85,47985,2.741,1435.05,80.225,25.877447,36.790001,129.21000700000002,128.679993,126.089996
2014-02-25,129.21000700000002,127.93000179999999,167.401733,16179.66016,35.059502,1.3746,102.03,47817,2.7030000000000003,1439.55,80.165,25.518847,36.59,128.110001,128.889999,126.32
2014-02-26,128.110001,128.29800260000002,167.410782,16198.41016,33.871044,1.3688,102.62,46642,2.6660000000000004,1429.5,80.46300000000002,25.247469,36.75,128.199997,130.169998,127.010002
2014-02-27,128.199997,128.4180024,168.289276,16272.65039,33.227295,1.3709,102.11,46505,2.639,1451.85,80.306,25.169935,36.689999,130.28999299999998,129.089996,126.93
2014-03-03,130.28999299999998,128.9600006,167.528534,16168.03027,33.970078,1.3735,104.86,47186,2.603,1458.55,80.09,25.489767,37.52,128.679993,129.130005,127.849998
2014-03-04,128.679993,128.8979982,169.88324,16395.88086,33.722488,1.3744,103.34,46557,2.701,1458.55,80.183,25.295931,37.060001,128.889999,129.860001,125.489998
2014-03-05,128.889999,128.8339966,170.03718600000005,16360.17969,34.564312,1.3733,100.95,46583,2.708,1474.8,80.117,25.683611,36.240002,130.169998,131.759995,125.540001
2014-03-06,130.169998,129.24599600000002,170.42662,16421.89063,34.712864,1.3861,101.99,47194,2.739,1484.3,79.665,25.964674,36.57,129.089996,132.21000700000002,124.75
2014-03-07,129.089996,129.4239958,170.4991,16452.7207,33.920559000000004,1.3878,102.69,46205,2.79,1483.55,79.722,25.373466,36.779999,129.130005,133.100006,124.239998
2014-03-10,129.130005,129.1919982,170.408493,16418.67969,34.069122,1.3877,100.93,45973,2.779,1478.75,79.76899999999998,25.169935,36.299999,129.860001,131.639999,123.779999
2014-03-11,129.860001,129.4279998,169.566254,16351.25,34.168156,1.3859,99.51,45897,2.77,1467.7,79.735,25.325005,35.810001,131.759995,130.619995,123.760002
2014-03-12,131.759995,130.001999,169.611542,16340.080080000002,35.406136,1.3904,98.09,46771,2.732,1476.1,79.612,26.090670000000006,35.349998,132.21000700000002,128.089996,125.43
2014-03-13,132.21000700000002,130.41000079999998,167.709656,16108.88965,36.346996,1.3869,98.25,46734,2.645,1479.15,79.626,26.778795,35.34,133.100006,127.860001,124.879997
2014-03-14,133.100006,131.21200280000002,167.238724,16065.669919999998,36.198437,1.3914,99.01,47084,2.656,1470.6,79.438,26.875717,35.529999,131.639999,128.470001,124.860001
2014-03-17,131.639999,131.71400160000002,168.75116,16247.21973,34.118637,1.3922,97.99,46741,2.694,1469.15,79.311,25.974365,35.150002,130.619995,126.18,123.800003
2014-03-18,130.619995,131.86600040000002,169.955658,16336.19043,33.772003000000005,1.3934,99.55,45840,2.674,1459.4,79.544,25.615767,35.580002,128.089996,126.410004,125.059998
2014-03-19,128.089996,131.13200060000003,169.050003,16222.169919999998,31.444609000000003,1.3833,100.31,45673,2.773,1449.8,80.133,24.656263,35.709999,127.860001,125.410004,126.220001
2014-03-20,127.860001,130.2619994,170.03718600000005,16331.04981,31.444609000000003,1.3779,99.43,44992,2.773,1436.6,80.35300000000002,24.68533900000001,35.580002,128.470001,124.589996,125.980003
2014-03-21,128.470001,129.33599839999997,169.377365,16302.76953,31.048456,1.3794,99.62,44651,2.7460000000000004,1436.3,80.26100000000002,24.733799,35.84,126.18,124.559998,124.169998
2014-03-24,126.18,128.2439986,168.676895,16276.69043,29.661922,1.3839,99.43,43949,2.73,1434.8,80.079,23.580462,35.82,126.410004,123.610001,124.169998
2014-03-25,126.410004,127.40200039999999,169.477402,16367.87988,29.562885,1.3827,99.19,43508,2.75,1423.35,80.08800000000002,23.72584,35.77,125.410004,123.389999,124.099998
2014-03-26,125.410004,126.86600200000001,168.258484,16268.99023,28.622021000000004,1.3783,100.28,43046,2.694,1415.2,80.169,22.766338,36.09,124.589996,124.32,124.940002
2014-03-27,124.589996,126.21200099999999,167.90373200000005,16264.23047,28.522982,1.374,101.38,42891,2.6830000000000003,1403.8,80.252,23.086172,36.5,124.559998,123.919998,124.599998
2014-03-28,124.559998,125.4300004,168.73152199999996,16323.05957,28.770576,1.3753,101.61,42759,2.7230000000000003,1411.15,80.335,23.357544,36.619999,123.610001,125.57,125.809998
2014-03-31,123.610001,124.9160006,170.114197,16457.66016,27.631639,1.3771,101.53,42805,2.719,1417.45,80.25399999999998,22.882641,36.59,123.389999,124.910004,124.769997
2014-04-01,123.389999,124.3119996,171.24211100000005,16532.60938,27.928755,1.3794,99.69,42588,2.755,1425.55,80.249,22.960176,35.830002,124.32,126.089996,124.5
2014-04-02,124.32,124.09399880000001,171.815216,16573.0,28.72106,1.3767,99.3,43135,2.806,1437.85,80.372,23.57077,35.799999,123.919998,126.32,124.580002
2014-04-03,123.919998,123.9599992,171.58781399999995,16572.55078,28.622021000000004,1.372,100.45,43021,2.801,1440.0,80.64,23.328470000000006,36.139999,125.57,127.010002,124.690002
2014-04-04,125.57,124.16199960000002,169.55926499999995,16412.71094,29.513363,1.3703,101.1,42969,2.7260000000000004,1449.05,80.571,23.512615,36.43,124.910004,126.93,124.389999
2014-04-07,124.910004,124.4220002,167.68541000000005,16245.87012,29.265768,1.3741,100.76,43080,2.701,1429.25,80.355,23.512615,36.279999,126.089996,127.849998,124.669998
2014-04-08,126.089996,124.96199960000001,168.37673999999996,16256.13965,29.859997,1.3796,102.34,43198,2.6830000000000003,1441.75,79.835,24.113516,36.900002,126.32,125.489998,124.510002
2014-04-09,126.32,125.36199959999999,170.186935,16437.17969,29.711441,1.3855,103.44,42675,2.693,1443.9,79.553,24.297661,37.220001,127.010002,125.540001,121.849998
2014-04-10,127.010002,125.9800004,166.612015,16170.21973,29.067694,1.3888,103.38,43486,2.647,1454.8,79.45,23.813065,37.200001,126.93,124.75,121.199997
2014-04-11,126.93,126.2520004,165.111084,16026.75,29.216249,1.3885,103.35,43177,2.628,1458.95,79.523,23.473846,37.18,127.849998,124.239998,120.940002
2014-04-14,127.849998,126.83999920000001,166.41186499999995,16173.24023,29.959038,1.3821,103.6,43229,2.65,1466.85,79.805,23.764606,37.380001,125.489998,123.779999,120.43
2014-04-15,125.489998,126.71999960000001,167.55806,16262.55957,28.72106,1.3814,103.83,42289,2.63,1442.3,79.888,23.28001,37.389999,125.540001,123.760002,119.699997
2014-04-16,125.540001,126.5639998,169.31368999999995,16424.84961,28.473463,1.3816,103.81,42416,2.635,1440.5,79.883,23.066788,37.48,124.75,125.43,120.010002
2014-04-17,124.75,126.11199940000002,169.550186,16408.53906,28.671541,1.3815,104.59,42377,2.721,1415.15,79.903,22.843874,37.66,124.239998,124.879997,119.760002
2014-04-21,124.239998,125.573999,170.141434,16449.25,28.22587,1.3792,104.17,42027,2.715,1405.05,80.03,22.785723,37.639999,123.779999,124.860001,120.660004
2014-04-22,123.779999,124.7599992,170.914658,16514.36914,29.315289,1.3805,102.13,42236,2.7110000000000003,1403.8,79.995,23.057096,37.0,123.760002,123.800003,120.610001
2014-04-23,123.760002,124.41399999999999,170.514404,16501.65039,29.463846000000004,1.3817,101.57,42482,2.693,1406.45,79.935,23.522308,36.91,125.43,125.059998,120.650002
2014-04-25,125.43,124.39199980000001,169.45921299999995,16361.45996,29.41433,1.3833,100.69,42607,2.6660000000000004,1424.15,79.818,23.706455,36.599998,124.879997,126.220001,121.389999
2014-04-28,124.879997,124.41799920000001,169.995926,16448.74023,29.41433,1.385,100.88,42468,2.708,1419.35,79.762,23.250933,36.709999,124.860001,125.980003,121.410004
2014-04-29,124.860001,124.54199980000001,170.787308,16535.36914,30.355186,1.3812,100.73,41962,2.697,1429.5,79.881,23.561073,36.720001,123.800003,124.169998,122.639999
2014-05-01,123.800003,124.5460006,171.31491100000005,16558.86914,29.612402000000003,1.3869999999999998,99.23,40906,2.613,1425.25,79.579,23.057096,36.16,125.059998,124.169998,122.959999
2014-05-02,125.059998,124.8059998,171.069305,16512.89063,30.652304,1.3869999999999998,99.93,42083,2.5860000000000003,1439.55,79.563,23.57077,36.290001,126.220001,124.099998,122.419998
2014-05-05,126.220001,124.96399999999998,171.396774,16530.55078,30.8999,1.3876,99.38,41961,2.6060000000000003,1451.9,79.53,23.657995,36.139999,125.980003,124.940002,122.279999
2014-05-06,125.980003,125.18400119999998,169.904984,16401.01953,30.800861,1.3928,99.9,42571,2.593,1454.05,79.126,23.532001,36.189999,124.169998,124.599998,122.669998
2014-05-07,124.169998,125.0460006,170.905563,16518.53906,29.562885,1.3912,100.84,41928,2.59,1439.05,79.243,23.076481,36.599998,124.169998,125.809998,126.940002
2014-05-08,124.169998,125.1199996,170.723648,16550.9707,29.711441,1.3841,100.29,41587,2.611,1438.4,79.402,23.037712,36.490002,124.099998,124.769997,126.5
2014-05-09,124.099998,124.92799959999999,170.97833300000005,16583.33984,29.562885,1.376,100.04,41453,2.623,1431.15,79.961,22.99894500000001,36.400002,124.940002,124.5,126.849998
2014-05-12,124.940002,124.67199980000001,172.64300500000004,16695.4707,29.562885,1.3757,100.61,42086,2.661,1438.1,79.965,23.192781,36.59,124.599998,124.580002,126.980003
2014-05-13,124.599998,124.3959988,172.797668,16715.43945,29.067694,1.3704,101.95,41884,2.611,1453.4,80.21300000000002,23.018328,37.040001,125.809998,124.690002,126.989998
2014-05-14,125.809998,124.7239988,171.978973,16613.9707,29.859997,1.3715,102.03,42348,2.548,1480.8,80.135,23.270317,37.18,124.769997,124.389999,126.730003
2014-05-15,124.769997,124.8439986,170.468948,16446.81055,29.41433,1.3711,101.55,41717,2.496,1471.85,80.064,22.892334,37.040001,124.5,124.669998,126.660004
2014-05-16,124.5,124.92399900000001,171.060226,16491.31055,28.770576,1.3695,102.16,40894,2.523,1466.4,80.107,22.698494,37.23,124.580002,124.510002,128.03999299999998
2014-05-19,124.580002,124.851999,171.687866,16511.85938,28.820099,1.3709,102.77,40866,2.545,1473.25,80.048,22.688801,37.380001,124.690002,121.849998,127.699997
2014-05-20,124.690002,124.8699998,170.605392,16374.30957,29.018171,1.3703,102.44,41030,2.514,1470.75,80.093,22.669416,37.52,124.389999,121.199997,127.699997
2014-05-21,124.389999,124.58600000000001,172.042618,16533.06055,29.117212,1.3687,103.85,40896,2.5340000000000003,1474.7,80.15,22.72757,37.98,124.669998,120.940002,127.160004
2014-05-22,124.669998,124.5660002,172.46108999999996,16543.08008,29.562885,1.3656,103.75,40976,2.5540000000000003,1489.25,80.305,22.669416,38.009998,124.510002,120.43,127.019997
2014-05-23,124.510002,124.5680006,173.152451,16606.26953,29.315289,1.3634,104.39,40797,2.536,1475.1,80.45,22.591883,38.18,121.849998,119.699997,127.07
